COUNTRY,YEAR,IndicatorCode,NumericValue
CHN,2020,R_Price_lowest_cost_estimate,3.0
HUN,2020,R_Price_lowest_cost_estimate,999.0
GAB,2020,R_Price_lowest_cost_estimate,500.0
DOM,2020,R_Price_lowest_cost_estimate,250.0
LUX,2020,R_Price_lowest_cost_estimate,4.3
CYP,2020,R_Price_lowest_cost_estimate,3.8
SYR,2020,R_Price_lowest_cost_estimate,500.0
TJK,2020,R_Price_lowest_cost_estimate,6.0
IDN,2020,R_Price_lowest_cost_estimate,13333.33
ZAF,2020,R_Price_lowest_cost_estimate,25.67
JPN,2020,R_Price_lowest_cost_estimate,420.0
WSM,2020,R_Price_lowest_cost_estimate,5.0
TTO,2020,R_Price_lowest_cost_estimate,15.0
TCD,2020,R_Price_lowest_cost_estimate,500.0
PSE,2020,R_Price_lowest_cost_estimate,8.0
MEX,2020,R_Price_lowest_cost_estimate,55.0
SGP,2020,R_Price_lowest_cost_estimate,10.3
BEL,2020,R_Price_lowest_cost_estimate,5.8
AFG,2020,R_Price_lowest_cost_estimate,20.0
FJI,2020,R_Price_lowest_cost_estimate,15.0
UGA,2020,R_Price_lowest_cost_estimate,2500.0
TKM,2020,R_Price_lowest_cost_estimate,30.0
IRN,2020,R_Price_lowest_cost_estimate,50000.0
ETH,2020,R_Price_lowest_cost_estimate,25.0
AZE,2020,R_Price_lowest_cost_estimate,1.6
MDG,2020,R_Price_lowest_cost_estimate,2200.0
MKD,2020,R_Price_lowest_cost_estimate,85.0
ISL,2020,R_Price_lowest_cost_estimate,1079.0
MWI,2020,R_Price_lowest_cost_estimate,200.0
COD,2020,R_Price_lowest_cost_estimate,1000.0
KGZ,2020,R_Price_lowest_cost_estimate,50.0
BGD,2020,R_Price_lowest_cost_estimate,90.0
CHL,2020,R_Price_lowest_cost_estimate,1000.0
MNG,2020,R_Price_lowest_cost_estimate,2200.0
EGY,2020,R_Price_lowest_cost_estimate,16.5
AUS,2020,R_Price_lowest_cost_estimate,24.325
SRB,2020,R_Price_lowest_cost_estimate,220.0
DZA,2020,R_Price_lowest_cost_estimate,150.0
ARG,2020,R_Price_lowest_cost_estimate,29.4
VNM,2020,R_Price_lowest_cost_estimate,6700.0
ATG,2020,R_Price_lowest_cost_estimate,8.75
UZB,2020,R_Price_lowest_cost_estimate,6000.0
PER,2020,R_Price_lowest_cost_estimate,11.0
BLR,2020,R_Price_lowest_cost_estimate,0.9
PRY,2020,R_Price_lowest_cost_estimate,2150.0
MOZ,2020,R_Price_lowest_cost_estimate,20.0
IND,2020,R_Price_lowest_cost_estimate,130.0
KIR,2020,R_Price_lowest_cost_estimate,4.0
FSM,2020,R_Price_lowest_cost_estimate,2.0
HRV,2020,R_Price_lowest_cost_estimate,21.0
FRA,2020,R_Price_lowest_cost_estimate,8.95
GTM,2020,R_Price_lowest_cost_estimate,15.5
URY,2020,R_Price_lowest_cost_estimate,155.0
DMA,2020,R_Price_lowest_cost_estimate,5.0
ZWE,2020,R_Price_lowest_cost_estimate,58.0
BHR,2020,R_Price_lowest_cost_estimate,0.8
NIU,2020,R_Price_lowest_cost_estimate,13.5
SYC,2020,R_Price_lowest_cost_estimate,130.0
ROU,2020,R_Price_lowest_cost_estimate,18.3
MNE,2020,R_Price_lowest_cost_estimate,2.1
ISR,2020,R_Price_lowest_cost_estimate,29.0
KOR,2020,R_Price_lowest_cost_estimate,4285.71429
GHA,2020,R_Price_lowest_cost_estimate,2.0
PAN,2020,R_Price_lowest_cost_estimate,1.73
BHS,2020,R_Price_lowest_cost_estimate,7.85
CIV,2020,R_Price_lowest_cost_estimate,650.0
CMR,2020,R_Price_lowest_cost_estimate,500.0
LAO,2020,R_Price_lowest_cost_estimate,4000.0
NOR,2020,R_Price_lowest_cost_estimate,98.0
ESP,2020,R_Price_lowest_cost_estimate,3.95
BEN,2020,R_Price_lowest_cost_estimate,450.0
SEN,2020,R_Price_lowest_cost_estimate,700.0
IRL,2020,R_Price_lowest_cost_estimate,11.1
KAZ,2020,R_Price_lowest_cost_estimate,440.0
EST,2020,R_Price_lowest_cost_estimate,3.75
BOL,2020,R_Price_lowest_cost_estimate,6.0
MLT,2020,R_Price_lowest_cost_estimate,4.7
DNK,2020,R_Price_lowest_cost_estimate,40.0
ITA,2020,R_Price_lowest_cost_estimate,4.3
NZL,2020,R_Price_lowest_cost_estimate,23.04
NRU,2020,R_Price_lowest_cost_estimate,18.0
PLW,2020,R_Price_lowest_cost_estimate,5.25
LBN,2020,R_Price_lowest_cost_estimate,2500.0
LVA,2020,R_Price_lowest_cost_estimate,3.25
NIC,2020,R_Price_lowest_cost_estimate,98.75
VEN,2020,R_Price_lowest_cost_estimate,130000.0
UKR,2020,R_Price_lowest_cost_estimate,30.95
TUV,2020,R_Price_lowest_cost_estimate,3.5
QAT,2020,R_Price_lowest_cost_estimate,9.0
SVK,2020,R_Price_lowest_cost_estimate,3.2
MUS,2020,R_Price_lowest_cost_estimate,137.0
VCT,2020,R_Price_lowest_cost_estimate,7.1
SDN,2020,R_Price_lowest_cost_estimate,30.0
AND,2020,R_Price_lowest_cost_estimate,2.495
COG,2020,R_Price_lowest_cost_estimate,500.0
CRI,2020,R_Price_lowest_cost_estimate,1500.0
TZA,2020,R_Price_lowest_cost_estimate,2000.0
MCO,2020,R_Price_lowest_cost_estimate,9.3
BFA,2020,R_Price_lowest_cost_estimate,600.0
GUY,2020,R_Price_lowest_cost_estimate,270.0
MLI,2020,R_Price_lowest_cost_estimate,250.0
TON,2020,R_Price_lowest_cost_estimate,19.0
SOM,2020,R_Price_lowest_cost_estimate,12000.0
TUR,2020,R_Price_lowest_cost_estimate,11.0
IRQ,2020,R_Price_lowest_cost_estimate,500.0
USA,2020,R_Price_lowest_cost_estimate,
ARM,2020,R_Price_lowest_cost_estimate,380.0
ARE,2020,R_Price_lowest_cost_estimate,8.5
RWA,2020,R_Price_lowest_cost_estimate,800.0
OMN,2020,R_Price_lowest_cost_estimate,0.45
ALB,2020,R_Price_lowest_cost_estimate,200.0
AGO,2020,R_Price_lowest_cost_estimate,500.0
PAK,2020,R_Price_lowest_cost_estimate,80.0
TUN,2020,R_Price_lowest_cost_estimate,1.7
BRA,2020,R_Price_lowest_cost_estimate,5.0
POL,2020,R_Price_lowest_cost_estimate,13.0
NLD,2020,R_Price_lowest_cost_estimate,6.5
PHL,2020,R_Price_lowest_cost_estimate,70.0
GEO,2020,R_Price_lowest_cost_estimate,2.5
JOR,2020,R_Price_lowest_cost_estimate,1.6
SWE,2020,R_Price_lowest_cost_estimate,57.0
GIN,2020,R_Price_lowest_cost_estimate,4000.0
CAN,2020,R_Price_lowest_cost_estimate,9.585
CHE,2020,R_Price_lowest_cost_estimate,5.5
BLZ,2020,R_Price_lowest_cost_estimate,5.5
NPL,2020,R_Price_lowest_cost_estimate,50.0
THA,2020,R_Price_lowest_cost_estimate,55.0
BIH,2020,R_Price_lowest_cost_estimate,4.9
LCA,2020,R_Price_lowest_cost_estimate,8.95
AUT,2020,R_Price_lowest_cost_estimate,4.7
GBR,2020,R_Price_lowest_cost_estimate,9.3
KWT,2020,R_Price_lowest_cost_estimate,0.3
NAM,2020,R_Price_lowest_cost_estimate,30.0
YEM,2020,R_Price_lowest_cost_estimate,350.0
BRN,2020,R_Price_lowest_cost_estimate,
SLV,2020,R_Price_lowest_cost_estimate,2.85
MDA,2020,R_Price_lowest_cost_estimate,21.0
SVN,2020,R_Price_lowest_cost_estimate,3.1
CZE,2020,R_Price_lowest_cost_estimate,95.0
TGO,2020,R_Price_lowest_cost_estimate,400.0
COM,2020,R_Price_lowest_cost_estimate,400.0
PRT,2020,R_Price_lowest_cost_estimate,4.1
STP,2020,R_Price_lowest_cost_estimate,30.0
FIN,2020,R_Price_lowest_cost_estimate,7.7
JAM,2020,R_Price_lowest_cost_estimate,842.95
GMB,2020,R_Price_lowest_cost_estimate,50.0
MAR,2020,R_Price_lowest_cost_estimate,19.0
NGA,2020,R_Price_lowest_cost_estimate,200.0
LBR,2020,R_Price_lowest_cost_estimate,280.0
PRK,2020,R_Price_lowest_cost_estimate,69.0
CPV,2020,R_Price_lowest_cost_estimate,135.0
SUR,2020,R_Price_lowest_cost_estimate,42.5
KEN,2020,R_Price_lowest_cost_estimate,125.0
SAU,2020,R_Price_lowest_cost_estimate,15.0
SLE,2020,R_Price_lowest_cost_estimate,2500.0
RUS,2020,R_Price_lowest_cost_estimate,69.0
COL,2020,R_Price_lowest_cost_estimate,2201.0
VUT,2020,R_Price_lowest_cost_estimate,610.0
MRT,2020,R_Price_lowest_cost_estimate,30.0
BDI,2020,R_Price_lowest_cost_estimate,2000.0
DEU,2020,R_Price_lowest_cost_estimate,5.5
HND,2020,R_Price_lowest_cost_estimate,25.0
GRC,2020,R_Price_lowest_cost_estimate,3.7
MMR,2020,R_Price_lowest_cost_estimate,400.0
LBY,2020,R_Price_lowest_cost_estimate,2.0
ECU,2020,R_Price_lowest_cost_estimate,5.1
KHM,2020,R_Price_lowest_cost_estimate,800.0
BGR,2020,R_Price_lowest_cost_estimate,5.0
KEN,2020,R_Price_lowest_cost_ppp,2.85
YEM,2020,R_Price_lowest_cost_ppp,1.44
COL,2020,R_Price_lowest_cost_ppp,1.57
PHL,2020,R_Price_lowest_cost_ppp,3.57
DEU,2020,R_Price_lowest_cost_ppp,7.41
HRV,2020,R_Price_lowest_cost_ppp,6.39
FJI,2020,R_Price_lowest_cost_ppp,16.56
LBY,2020,R_Price_lowest_cost_ppp,2.09
BEL,2020,R_Price_lowest_cost_ppp,7.58
ROU,2020,R_Price_lowest_cost_ppp,10.19
RWA,2020,R_Price_lowest_cost_ppp,2.45
GUY,2020,R_Price_lowest_cost_ppp,2.6
MRT,2020,R_Price_lowest_cost_ppp,2.53
KHM,2020,R_Price_lowest_cost_ppp,0.55
IDN,2020,R_Price_lowest_cost_ppp,2.79
EGY,2020,R_Price_lowest_cost_ppp,3.66
BHR,2020,R_Price_lowest_cost_ppp,4.57
ITA,2020,R_Price_lowest_cost_ppp,6.43
SLE,2020,R_Price_lowest_cost_ppp,0.82
BGD,2020,R_Price_lowest_cost_ppp,2.75
CHL,2020,R_Price_lowest_cost_ppp,2.32
GIN,2020,R_Price_lowest_cost_ppp,1.01
CHE,2020,R_Price_lowest_cost_ppp,4.91
BFA,2020,R_Price_lowest_cost_ppp,3.0
MOZ,2020,R_Price_lowest_cost_ppp,0.82
ZAF,2020,R_Price_lowest_cost_ppp,3.78
FIN,2020,R_Price_lowest_cost_ppp,8.96
CYP,2020,R_Price_lowest_cost_ppp,6.47
ISR,2020,R_Price_lowest_cost_ppp,7.89
EST,2020,R_Price_lowest_cost_ppp,6.91
TUN,2020,R_Price_lowest_cost_ppp,1.89
STP,2020,R_Price_lowest_cost_ppp,2.81
SEN,2020,R_Price_lowest_cost_ppp,2.9
AFG,2020,R_Price_lowest_cost_ppp,1.08
PAK,2020,R_Price_lowest_cost_ppp,2.06
TGO,2020,R_Price_lowest_cost_ppp,1.62
MNE,2020,R_Price_lowest_cost_ppp,6.03
BHS,2020,R_Price_lowest_cost_ppp,8.84
NPL,2020,R_Price_lowest_cost_ppp,1.4
IRQ,2020,R_Price_lowest_cost_ppp,0.95
UZB,2020,R_Price_lowest_cost_ppp,2.51
AZE,2020,R_Price_lowest_cost_ppp,3.31
SVK,2020,R_Price_lowest_cost_ppp,6.31
GHA,2020,R_Price_lowest_cost_ppp,0.9
GNB,2020,R_Price_lowest_cost_ppp,2.09
MUS,2020,R_Price_lowest_cost_ppp,8.1
PER,2020,R_Price_lowest_cost_ppp,6.19
TKM,2020,R_Price_lowest_cost_ppp,17.74
PRT,2020,R_Price_lowest_cost_ppp,7.18
CAN,2020,R_Price_lowest_cost_ppp,8.04
NGA,2020,R_Price_lowest_cost_ppp,1.35
TTO,2020,R_Price_lowest_cost_ppp,3.56
SUR,2020,R_Price_lowest_cost_ppp,9.54
GRC,2020,R_Price_lowest_cost_ppp,6.76
SDN,2020,R_Price_lowest_cost_ppp,1.11
BLR,2020,R_Price_lowest_cost_ppp,1.22
LCA,2020,R_Price_lowest_cost_ppp,4.65
AUT,2020,R_Price_lowest_cost_ppp,6.12
ECU,2020,R_Price_lowest_cost_ppp,10.18
BRA,2020,R_Price_lowest_cost_ppp,2.18
BGR,2020,R_Price_lowest_cost_ppp,7.06
MNG,2020,R_Price_lowest_cost_ppp,2.35
MLT,2020,R_Price_lowest_cost_ppp,8.13
SWE,2020,R_Price_lowest_cost_ppp,6.46
CMR,2020,R_Price_lowest_cost_ppp,2.17
GAB,2020,R_Price_lowest_cost_ppp,1.89
NIC,2020,R_Price_lowest_cost_ppp,8.53
TUV,2020,R_Price_lowest_cost_ppp,2.52
POL,2020,R_Price_lowest_cost_ppp,7.32
SLV,2020,R_Price_lowest_cost_ppp,6.26
GEO,2020,R_Price_lowest_cost_ppp,2.81
SAU,2020,R_Price_lowest_cost_ppp,9.45
CPV,2020,R_Price_lowest_cost_ppp,2.85
DNK,2020,R_Price_lowest_cost_ppp,6.03
MEX,2020,R_Price_lowest_cost_ppp,5.87
ATG,2020,R_Price_lowest_cost_ppp,4.27
SVN,2020,R_Price_lowest_cost_ppp,5.45
KOR,2020,R_Price_lowest_cost_ppp,5.17
ISL,2020,R_Price_lowest_cost_ppp,7.56
BOL,2020,R_Price_lowest_cost_ppp,2.2
UKR,2020,R_Price_lowest_cost_ppp,4.22
FRA,2020,R_Price_lowest_cost_ppp,11.84
BDI,2020,R_Price_lowest_cost_ppp,3.1
MKD,2020,R_Price_lowest_cost_ppp,4.36
NZL,2020,R_Price_lowest_cost_ppp,15.75
MYS,2020,R_Price_lowest_cost_ppp,7.67
LTU,2020,R_Price_lowest_cost_ppp,7.87
HND,2020,R_Price_lowest_cost_ppp,2.3
COG,2020,R_Price_lowest_cost_ppp,1.7
AGO,2020,R_Price_lowest_cost_ppp,3.05
PRY,2020,R_Price_lowest_cost_ppp,0.84
LBR,2020,R_Price_lowest_cost_ppp,3.31
BIH,2020,R_Price_lowest_cost_ppp,7.4
FSM,2020,R_Price_lowest_cost_ppp,1.79
TJK,2020,R_Price_lowest_cost_ppp,2.48
DMA,2020,R_Price_lowest_cost_ppp,2.9
CIV,2020,R_Price_lowest_cost_ppp,2.66
PAN,2020,R_Price_lowest_cost_ppp,3.69
LBN,2020,R_Price_lowest_cost_ppp,2.11
IRN,2020,R_Price_lowest_cost_ppp,1.67
URY,2020,R_Price_lowest_cost_ppp,5.55
LKA,2020,R_Price_lowest_cost_ppp,7.67
NRU,2020,R_Price_lowest_cost_ppp,13.45
ARG,2020,R_Price_lowest_cost_ppp,1.01
BEN,2020,R_Price_lowest_cost_ppp,2.14
GMB,2020,R_Price_lowest_cost_ppp,2.88
DOM,2020,R_Price_lowest_cost_ppp,11.08
ALB,2020,R_Price_lowest_cost_ppp,4.98
PSE,2020,R_Price_lowest_cost_ppp,4.22
JOR,2020,R_Price_lowest_cost_ppp,5.41
NOR,2020,R_Price_lowest_cost_ppp,9.95
LAO,2020,R_Price_lowest_cost_ppp,1.35
NAM,2020,R_Price_lowest_cost_ppp,4.13
CZE,2020,R_Price_lowest_cost_ppp,7.35
KWT,2020,R_Price_lowest_cost_ppp,1.86
KIR,2020,R_Price_lowest_cost_ppp,3.57
MMR,2020,R_Price_lowest_cost_ppp,0.97
SYC,2020,R_Price_lowest_cost_ppp,16.09
CHN,2020,R_Price_lowest_cost_ppp,0.71
GTM,2020,R_Price_lowest_cost_ppp,3.91
MAR,2020,R_Price_lowest_cost_ppp,4.88
DZA,2020,R_Price_lowest_cost_ppp,4.01
MWI,2020,R_Price_lowest_cost_ppp,0.66
COD,2020,R_Price_lowest_cost_ppp,1.1
MDG,2020,R_Price_lowest_cost_ppp,1.94
ZWE,2020,R_Price_lowest_cost_ppp,2.9
MDA,2020,R_Price_lowest_cost_ppp,3.57
SOM,2020,R_Price_lowest_cost_ppp,1.4
SGP,2020,R_Price_lowest_cost_ppp,12.15
IRL,2020,R_Price_lowest_cost_ppp,14.23
BLZ,2020,R_Price_lowest_cost_ppp,4.2
NLD,2020,R_Price_lowest_cost_ppp,8.27
TUR,2020,R_Price_lowest_cost_ppp,5.84
TZA,2020,R_Price_lowest_cost_ppp,2.23
HUN,2020,R_Price_lowest_cost_ppp,6.98
ARE,2020,R_Price_lowest_cost_ppp,4.24
AUS,2020,R_Price_lowest_cost_ppp,16.41
IND,2020,R_Price_lowest_cost_ppp,5.92
SRB,2020,R_Price_lowest_cost_ppp,5.25
OMN,2020,R_Price_lowest_cost_ppp,2.43
THA,2020,R_Price_lowest_cost_ppp,4.45
VUT,2020,R_Price_lowest_cost_ppp,4.86
ETH,2020,R_Price_lowest_cost_ppp,2.03
RUS,2020,R_Price_lowest_cost_ppp,2.65
MLI,2020,R_Price_lowest_cost_ppp,1.17
WSM,2020,R_Price_lowest_cost_ppp,2.59
BRN,2020,R_Price_lowest_cost_ppp,
UGA,2020,R_Price_lowest_cost_ppp,1.86
CRI,2020,R_Price_lowest_cost_ppp,4.29
TON,2020,R_Price_lowest_cost_ppp,10.14
JAM,2020,R_Price_lowest_cost_ppp,11.63
VCT,2020,R_Price_lowest_cost_ppp,4.59
ARM,2020,R_Price_lowest_cost_ppp,2.44
COM,2020,R_Price_lowest_cost_ppp,2.05
GBR,2020,R_Price_lowest_cost_ppp,13.46
USA,2020,R_Price_lowest_cost_ppp,
LVA,2020,R_Price_lowest_cost_ppp,6.59
KGZ,2020,R_Price_lowest_cost_ppp,2.8
LUX,2020,R_Price_lowest_cost_ppp,5.06
MDV,2020,R_Price_lowest_cost_ppp,11.96
VNM,2020,R_Price_lowest_cost_ppp,0.88
TCD,2020,R_Price_lowest_cost_ppp,2.16
KAZ,2020,R_Price_lowest_cost_ppp,3.25
JPN,2020,R_Price_lowest_cost_ppp,4.18
QAT,2020,R_Price_lowest_cost_ppp,4.31
ESP,2020,R_Price_lowest_cost_ppp,6.42
PLW,2020,R_Price_lowest_cost_ppp,5.22
FSM,2020,R_Price_lowest_cost_usd,2.0
DEU,2020,R_Price_lowest_cost_usd,6.52
MNE,2020,R_Price_lowest_cost_usd,2.49
HRV,2020,R_Price_lowest_cost_usd,3.29
CAN,2020,R_Price_lowest_cost_usd,7.15
SVN,2020,R_Price_lowest_cost_usd,3.67
RUS,2020,R_Price_lowest_cost_usd,0.94
CYP,2020,R_Price_lowest_cost_usd,4.5
CZE,2020,R_Price_lowest_cost_usd,4.3
PLW,2020,R_Price_lowest_cost_usd,5.25
ATG,2020,R_Price_lowest_cost_usd,3.24
MKD,2020,R_Price_lowest_cost_usd,1.62
PSE,2020,R_Price_lowest_cost_usd,2.35
STP,2020,R_Price_lowest_cost_usd,1.42
KGZ,2020,R_Price_lowest_cost_usd,0.65
NGA,2020,R_Price_lowest_cost_usd,0.52
SGP,2020,R_Price_lowest_cost_usd,7.49
BHS,2020,R_Price_lowest_cost_usd,7.85
BEN,2020,R_Price_lowest_cost_usd,0.81
KEN,2020,R_Price_lowest_cost_usd,1.16
OMN,2020,R_Price_lowest_cost_usd,1.17
MOZ,2020,R_Price_lowest_cost_usd,0.28
ETH,2020,R_Price_lowest_cost_usd,0.72
IRL,2020,R_Price_lowest_cost_usd,13.15
KIR,2020,R_Price_lowest_cost_usd,2.89
LKA,2020,R_Price_lowest_cost_usd,2.15
TUN,2020,R_Price_lowest_cost_usd,0.62
NIC,2020,R_Price_lowest_cost_usd,2.87
TZA,2020,R_Price_lowest_cost_usd,0.87
MCO,2020,R_Price_lowest_cost_usd,11.02
IDN,2020,R_Price_lowest_cost_usd,0.91
GEO,2020,R_Price_lowest_cost_usd,0.81
BIH,2020,R_Price_lowest_cost_usd,2.94
VUT,2020,R_Price_lowest_cost_usd,5.39
PAK,2020,R_Price_lowest_cost_usd,0.48
KOR,2020,R_Price_lowest_cost_usd,3.6
LBR,2020,R_Price_lowest_cost_usd,1.41
ESP,2020,R_Price_lowest_cost_usd,4.68
URY,2020,R_Price_lowest_cost_usd,3.66
PRT,2020,R_Price_lowest_cost_usd,4.86
BDI,2020,R_Price_lowest_cost_usd,1.04
AUT,2020,R_Price_lowest_cost_usd,5.57
LTU,2020,R_Price_lowest_cost_usd,4.21
KHM,2020,R_Price_lowest_cost_usd,0.19
EST,2020,R_Price_lowest_cost_usd,4.44
COD,2020,R_Price_lowest_cost_usd,0.51
MEX,2020,R_Price_lowest_cost_usd,2.5
ARE,2020,R_Price_lowest_cost_usd,2.31
TCD,2020,R_Price_lowest_cost_usd,0.9
MMR,2020,R_Price_lowest_cost_usd,0.29
VCT,2020,R_Price_lowest_cost_usd,2.63
USA,2020,R_Price_lowest_cost_usd,
LBY,2020,R_Price_lowest_cost_usd,1.45
UKR,2020,R_Price_lowest_cost_usd,1.12
TTO,2020,R_Price_lowest_cost_usd,2.23
MAR,2020,R_Price_lowest_cost_usd,2.03
HND,2020,R_Price_lowest_cost_usd,1.01
QAT,2020,R_Price_lowest_cost_usd,2.47
CHN,2020,R_Price_lowest_cost_usd,0.43
MRT,2020,R_Price_lowest_cost_usd,0.8
ARG,2020,R_Price_lowest_cost_usd,0.41
TJK,2020,R_Price_lowest_cost_usd,0.58
DZA,2020,R_Price_lowest_cost_usd,1.17
BGD,2020,R_Price_lowest_cost_usd,1.06
MUS,2020,R_Price_lowest_cost_usd,3.43
HUN,2020,R_Price_lowest_cost_usd,3.44
SUR,2020,R_Price_lowest_cost_usd,5.7
ISR,2020,R_Price_lowest_cost_usd,8.51
GTM,2020,R_Price_lowest_cost_usd,2.01
ZAF,2020,R_Price_lowest_cost_usd,1.53
LBN,2020,R_Price_lowest_cost_usd,1.66
YEM,2020,R_Price_lowest_cost_usd,1.4
AND,2020,R_Price_lowest_cost_usd,2.96
UGA,2020,R_Price_lowest_cost_usd,0.68
NLD,2020,R_Price_lowest_cost_usd,7.7
BEL,2020,R_Price_lowest_cost_usd,6.87
MLI,2020,R_Price_lowest_cost_usd,0.45
LVA,2020,R_Price_lowest_cost_usd,3.85
AGO,2020,R_Price_lowest_cost_usd,0.87
SEN,2020,R_Price_lowest_cost_usd,1.26
DOM,2020,R_Price_lowest_cost_usd,4.28
KAZ,2020,R_Price_lowest_cost_usd,1.05
GUY,2020,R_Price_lowest_cost_usd,1.29
NZL,2020,R_Price_lowest_cost_usd,15.44
BGR,2020,R_Price_lowest_cost_usd,3.03
BFA,2020,R_Price_lowest_cost_usd,1.08
NPL,2020,R_Price_lowest_cost_usd,0.41
VEN,2020,R_Price_lowest_cost_usd,0.54
VNM,2020,R_Price_lowest_cost_usd,0.29
MWI,2020,R_Price_lowest_cost_usd,0.27
COM,2020,R_Price_lowest_cost_usd,0.96
ISL,2020,R_Price_lowest_cost_usd,8.01
TUV,2020,R_Price_lowest_cost_usd,2.52
MLT,2020,R_Price_lowest_cost_usd,5.57
DNK,2020,R_Price_lowest_cost_usd,6.37
CRI,2020,R_Price_lowest_cost_usd,2.56
KWT,2020,R_Price_lowest_cost_usd,0.98
ZWE,2020,R_Price_lowest_cost_usd,0.76
SLE,2020,R_Price_lowest_cost_usd,0.26
GMB,2020,R_Price_lowest_cost_usd,0.96
MDG,2020,R_Price_lowest_cost_usd,0.58
GHA,2020,R_Price_lowest_cost_usd,0.35
ECU,2020,R_Price_lowest_cost_usd,5.1
AZE,2020,R_Price_lowest_cost_usd,0.94
ROU,2020,R_Price_lowest_cost_usd,4.49
AFG,2020,R_Price_lowest_cost_usd,0.26
GBR,2020,R_Price_lowest_cost_usd,12.22
BRN,2020,R_Price_lowest_cost_usd,
LCA,2020,R_Price_lowest_cost_usd,3.31
SLV,2020,R_Price_lowest_cost_usd,2.85
PHL,2020,R_Price_lowest_cost_usd,1.42
SVK,2020,R_Price_lowest_cost_usd,3.79
SRB,2020,R_Price_lowest_cost_usd,2.23
LUX,2020,R_Price_lowest_cost_usd,5.09
NAM,2020,R_Price_lowest_cost_usd,1.79
NOR,2020,R_Price_lowest_cost_usd,10.82
TUR,2020,R_Price_lowest_cost_usd,1.58
IRQ,2020,R_Price_lowest_cost_usd,0.42
CMR,2020,R_Price_lowest_cost_usd,0.9
RWA,2020,R_Price_lowest_cost_usd,0.85
GIN,2020,R_Price_lowest_cost_usd,0.42
IND,2020,R_Price_lowest_cost_usd,1.74
MNG,2020,R_Price_lowest_cost_usd,0.77
IRN,2020,R_Price_lowest_cost_usd,1.19
GAB,2020,R_Price_lowest_cost_usd,0.9
SAU,2020,R_Price_lowest_cost_usd,4.0
SYC,2020,R_Price_lowest_cost_usd,7.12
JAM,2020,R_Price_lowest_cost_usd,5.72
LAO,2020,R_Price_lowest_cost_usd,0.44
BRA,2020,R_Price_lowest_cost_usd,0.96
UZB,2020,R_Price_lowest_cost_usd,0.59
AUS,2020,R_Price_lowest_cost_usd,17.55
THA,2020,R_Price_lowest_cost_usd,1.76
WSM,2020,R_Price_lowest_cost_usd,1.91
SWE,2020,R_Price_lowest_cost_usd,6.57
MYS,2020,R_Price_lowest_cost_usd,2.83
CIV,2020,R_Price_lowest_cost_usd,1.17
SYR,2020,R_Price_lowest_cost_usd,0.4
POL,2020,R_Price_lowest_cost_usd,3.5
BLR,2020,R_Price_lowest_cost_usd,0.37
ARM,2020,R_Price_lowest_cost_usd,0.78
MDA,2020,R_Price_lowest_cost_usd,1.25
DMA,2020,R_Price_lowest_cost_usd,1.85
PRY,2020,R_Price_lowest_cost_usd,0.31
TGO,2020,R_Price_lowest_cost_usd,0.72
BHR,2020,R_Price_lowest_cost_usd,2.13
PRK,2020,R_Price_lowest_cost_usd,0.65
COG,2020,R_Price_lowest_cost_usd,0.9
GRC,2020,R_Price_lowest_cost_usd,4.38
MDV,2020,R_Price_lowest_cost_usd,6.49
NRU,2020,R_Price_lowest_cost_usd,12.98
PAN,2020,R_Price_lowest_cost_usd,1.73
ALB,2020,R_Price_lowest_cost_usd,1.89
CHE,2020,R_Price_lowest_cost_usd,6.06
CHL,2020,R_Price_lowest_cost_usd,1.33
PER,2020,R_Price_lowest_cost_usd,3.13
JOR,2020,R_Price_lowest_cost_usd,2.25
JPN,2020,R_Price_lowest_cost_usd,4.02
ITA,2020,R_Price_lowest_cost_usd,5.09
TON,2020,R_Price_lowest_cost_usd,8.36
CPV,2020,R_Price_lowest_cost_usd,1.44
BLZ,2020,R_Price_lowest_cost_usd,2.75
GNB,2020,R_Price_lowest_cost_usd,0.72
SDN,2020,R_Price_lowest_cost_usd,0.55
TKM,2020,R_Price_lowest_cost_usd,8.57
FJI,2020,R_Price_lowest_cost_usd,7.07
EGY,2020,R_Price_lowest_cost_usd,1.04
SOM,2020,R_Price_lowest_cost_usd,0.49
COL,2020,R_Price_lowest_cost_usd,0.59
BOL,2020,R_Price_lowest_cost_usd,0.87
FRA,2020,R_Price_lowest_cost_usd,10.6
FIN,2020,R_Price_lowest_cost_usd,9.12
NIU,2020,R_Price_lowest_cost_usd,9.0
DNK,2022,R_afford_price_dispersion,85.16
BRN,2022,R_afford_price_dispersion,
KEN,2022,R_afford_price_dispersion,66.67
GHA,2022,R_afford_price_dispersion,4.0
AUT,2022,R_afford_price_dispersion,68.36
HTI,2022,R_afford_price_dispersion,34.86
GRC,2022,R_afford_price_dispersion,78.26
SOM,2022,R_afford_price_dispersion,
SGP,2022,R_afford_price_dispersion,72.03
MOZ,2022,R_afford_price_dispersion,34.62
MNG,2022,R_afford_price_dispersion,33.82
AGO,2022,R_afford_price_dispersion,25.0
COM,2022,R_afford_price_dispersion,33.33
DEU,2022,R_afford_price_dispersion,68.42
DJI,2022,R_afford_price_dispersion,
PER,2022,R_afford_price_dispersion,66.67
ATG,2022,R_afford_price_dispersion,63.83
VCT,2022,R_afford_price_dispersion,
UZB,2022,R_afford_price_dispersion,69.7
PRT,2022,R_afford_price_dispersion,73.68
